"","id","f_analisis","var_rpta","segmento","valor_total_transferido","n_transacciones_exitosas","val_por_transaccion","disposit"
"33292",33292,201601,0,4,6619750,82,80728.6585365854,5
"33293",33293,201804,0,5,0,338,0,3
"33294",33294,201803,0,3,92758554.65,10,9275855.465,4
"33295",33295,201707,0,5,9613950,1671,5753.41113105925,5
"33296",33296,201805,0,0,0,1917,0,2
"33297",33297,201705,0,4,3850500,496,7763.10483870968,5
"33298",33298,201702,0,5,0,172,0,2
"33299",33299,201702,0,4,0,430,0,4
"33300",33300,201805,0,0,0,274,0,4
"33301",33301,201609,0,0,9751063.9,273,35718.1827838828,5
"33302",33302,201709,0,0,0,112,0,1
"33303",33303,201703,0,1,0,1,0,2
"33304",33304,201603,0,4,1805000,3,601666.666666667,5
"33305",33305,201610,1,5,3290399.15,96,34274.9911458333,6
"33306",33306,201606,1,5,0,3325,0,3
"33307",33307,201704,0,4,5518862.45,7,788408.921428571,6
"33308",33308,201604,0,0,0,820,0,2
"33309",33309,201605,0,1,0,135,0,1
"33310",33310,201712,1,0,0,19,0,3
"33311",33311,201602,0,0,0,18,0,3
"33312",33312,201801,0,5,14794234.45,27,547934.609259259,5
"33313",33313,201610,0,4,8564934,731,11716.7359781122,7
"33314",33314,201602,0,0,0,1019,0,2
"33315",33315,201611,0,5,1112265,61,18233.8524590164,4
"33316",33316,201604,0,1,0,32,0,3
"33317",33317,201807,1,5,7258049.25,6,1209674.875,5
"33318",33318,201803,0,5,9622829.6,624,15421.2012820513,5
"33319",33319,201805,0,4,60049513.055,476,126154.439191176,6
"33320",33320,201701,0,1,0,1222,0,2
"33321",33321,201707,0,4,13054432.5,2,6527216.25,4
"33322",33322,201610,0,5,0,396,0,2
"33323",33323,201611,0,0,0,2,0,2
"33324",33324,201712,0,5,0,5,0,2
"33325",33325,201805,0,5,0,74,0,3
"33326",33326,201702,0,3,32283198.6,129,250257.353488372,2
"33327",33327,201706,0,5,34843652.45,1246,27964.4080658106,4
"33328",33328,201604,0,2,0,50,0,2
"33329",33329,201701,0,1,0,105,0,1
"33330",33330,201612,0,5,0,0,0,1
"33331",33331,201706,0,4,547322.4,0,0,4
"33332",33332,201708,0,5,142500,406,350.985221674877,4
"33333",33333,201701,0,5,0,269,0,3
"33334",33334,201807,0,5,0,30,0,2
"33335",33335,201710,1,5,228784.5,179,1278.12569832402,5
"33336",33336,201609,0,5,608000,407,1493.85749385749,3
"33337",33337,201707,0,5,23982500,219,109509.132420091,7
"33338",33338,201705,0,5,0,1795,0,1
"33339",33339,201706,0,3,0,42,0,4
"33340",33340,201803,0,5,159369480.95,75,2124926.41266667,2
"33341",33341,201711,0,2,5995450,672,8921.8005952381,7
"33342",33342,201801,0,5,46240251.75,1662,27822.0527978339,3
"33343",33343,201804,0,5,0,611,0,2
"33344",33344,201705,0,5,8808104,73,120658.95890411,6
"33345",33345,201604,0,5,0,542,0,3
"33346",33346,201610,0,5,3720000,672,5535.71428571429,6
"33347",33347,201704,0,5,0,168,0,1
"33348",33348,201804,0,1,0,63,0,3
"33349",33349,201601,0,5,1684100,78,21591.0256410256,2
"33350",33350,201706,0,4,0,467,0,3
"33351",33351,201611,1,5,9121742.5,361,25267.9847645429,7
"33352",33352,201704,0,5,6294178.998,1365,4611.12014505495,2
"33353",33353,201608,0,5,4249600,205,20729.756097561,7
"33354",33354,201712,0,5,1805000,454,3975.77092511013,1
"33355",33355,201801,1,5,32236000,514,62715.953307393,5
"33356",33356,201611,0,5,49297.5,861,57.2560975609756,3
"33357",33357,201703,0,2,0,241,0,1
"33358",33358,201610,0,5,0,2004,0,3
"33359",33359,201804,0,0,9309035.75,122,76303.5717213115,2
"33360",33360,201607,0,0,153697434.5,32,4803044.828125,3
"33361",33361,201612,0,5,0,76,0,1
"33362",33362,201601,0,3,3258586.5,0,0,5
"33363",33363,201708,0,4,1147565,1047,1096.05062082139,6
"33364",33364,201706,0,5,0,636,0,2
"33365",33365,201803,1,5,0,460,0,1
"33366",33366,201807,0,2,86129707,3,28709902.3333333,1
"33367",33367,201601,0,1,0,5726,0,3
"33368",33368,201606,0,1,0,3,0,3
"33369",33369,201804,1,5,0,11,0,2
"33370",33370,201706,0,0,0,31,0,1
"33371",33371,201712,1,0,0,2,0,4
"33372",33372,201606,0,5,52704.519,357,147.631705882353,2
"33373",33373,201611,1,5,0,4,0,1
"33374",33374,201701,0,4,21000,16,1312.5,2
"33375",33375,201612,0,5,0,293,0,1
"33376",33376,201710,0,1,0,209,0,2
"33377",33377,201703,0,5,2850000,4,712500,3
"33378",33378,201707,0,5,84000,22,3818.18181818182,4
"33379",33379,201607,0,5,0,85,0,5
"33380",33380,201712,0,4,3721400,489,7610.22494887526,2
"33381",33381,201611,0,5,68002025,840,80954.7916666667,5
"33382",33382,201802,0,4,0,1006,0,3
"33383",33383,201706,0,5,23268500,230,101167.391304348,2
"33384",33384,201610,0,5,270585,1133,238.821712268314,4
"33385",33385,201802,0,4,39760675.85,529,75161.9581285444,2
"33386",33386,201705,0,4,3545250,2506,1414.70470869912,5
"33387",33387,201803,0,5,0,1096,0,2
"33388",33388,201703,0,4,0,33,0,5
"33389",33389,201807,0,4,20657200,128,161384.375,2
"33390",33390,201803,0,5,0,237,0,3
"33391",33391,201709,0,5,0,34,0,1
"33392",33392,201607,0,5,0,1045,0,6
"33393",33393,201610,0,5,0,472,0,5
"33394",33394,201707,0,0,0,289,0,2
"33395",33395,201703,0,5,0,3,0,2
"33396",33396,201708,0,5,0,3,0,1
"33397",33397,201705,0,5,0,2,0,2
"33398",33398,201605,0,0,0,0,0,1
"33399",33399,201604,0,2,0,428,0,1
"33400",33400,201606,0,5,0,112,0,1
"33401",33401,201702,0,4,24623925,24,1025996.875,6
"33402",33402,201709,0,4,0,2772,0,4
"33403",33403,201601,0,4,2641961.7,623,4240.70898876404,4
"33404",33404,201607,1,5,0,60,0,1
"33405",33405,201701,0,0,0,225,0,6
"33406",33406,201707,0,0,1615,128,12.6171875,4
"33407",33407,201601,0,2,0,10,0,4
"33408",33408,201801,0,3,0,158,0,1
"33409",33409,201805,0,5,0,15,0,5
"33410",33410,201606,0,5,20706500,455,45508.7912087912,6
"33411",33411,201611,0,5,405800,469,865.245202558635,6
"33412",33412,201709,0,0,0,555,0,2
"33413",33413,201705,0,5,0,237,0,4
"33414",33414,201603,0,4,0,96,0,1
"33415",33415,201603,0,4,16885969.3,62,272354.343548387,1
"33416",33416,201803,0,1,0,622,0,7
"33417",33417,201603,0,0,0,1182,0,2
"33418",33418,201805,0,4,110417683.05,122,905062.975819672,6
"33419",33419,201610,0,5,0,2050,0,3
"33420",33420,201806,0,4,0,146,0,4
"33421",33421,201712,0,5,8986016.6305,17,528589.213558824,5
"33422",33422,201703,0,0,22995275.25,532,43224.2015977444,3
"33423",33423,201609,1,0,40679668.3,272,149557.604044118,6
"33424",33424,201612,0,5,0,526,0,2
"33425",33425,201604,0,5,30050,1,30050,5
"33426",33426,201708,0,5,0,88,0,1
"33427",33427,201611,0,4,625575,125,5004.6,7
"33428",33428,201708,0,0,102805113.627,235,437468.568625532,4
"33429",33429,201707,0,4,0,129,0,5
"33430",33430,201708,0,0,14663800,192,76373.9583333333,3
"33431",33431,201603,0,0,0,364,0,4
"33432",33432,201805,0,5,0,15,0,3
"33433",33433,201701,0,5,52500,18,2916.66666666667,4
"33434",33434,201712,0,5,482701.9,714,676.053081232493,6
"33435",33435,201606,0,5,5822000,364,15994.5054945055,4
"33436",33436,201701,0,2,78432175,506,155004.298418972,4
"33437",33437,201611,0,0,3369968.7,915,3683.02590163934,6
"33438",33438,201804,0,4,18249492.5,311,58680.040192926,3
"33439",33439,201801,0,4,21198449,701,30240.2981455064,5
"33440",33440,201704,0,0,0,663,0,2
"33441",33441,201609,0,5,0,81,0,3
"33442",33442,201605,0,2,75328475,2,37664237.5,6
"33443",33443,201707,0,5,0,2108,0,1
"33444",33444,201712,0,2,32108340.85,909,35322.7072057206,4
"33445",33445,201706,0,5,4814300,2466,1952.27088402271,6
"33446",33446,201711,1,0,0,1345,0,2
"33447",33447,201712,0,5,0,157,0,2
"33448",33448,201612,0,5,0,92,0,1
"33449",33449,201708,0,4,0,173,0,1
"33450",33450,201701,0,5,151800,148,1025.67567567568,6
"33451",33451,201705,0,5,20863262.2,749,27854.8226969292,6
"33452",33452,201804,1,5,357750,1196,299.122073578595,1
"33453",33453,201602,0,2,16524650,270,61202.4074074074,5
"33454",33454,201709,0,4,23814135.35,876,27185.0860159817,4
"33455",33455,201710,0,0,0,4614,0,4
"33456",33456,201706,0,4,228019,186,1225.90860215054,7
"33457",33457,201705,0,0,0,111,0,1
"33458",33458,201609,1,0,0,12,0,6
"33459",33459,201703,0,5,0,980,0,1
"33460",33460,201612,0,4,1506395.9,0,0,3
"33461",33461,201804,0,5,0,714,0,1
"33462",33462,201803,0,5,0,4,0,2
"33463",33463,201712,0,4,15161742.5,2,7580871.25,1
"33464",33464,201803,0,4,7825149,586,13353.4965870307,6
"33465",33465,201612,1,1,8423139.35,386,21821.6045336788,4
"33466",33466,201711,0,5,8470066.3,58,146035.625862069,3
"33467",33467,201611,0,5,4220273.55,45,93783.8566666667,5
"33468",33468,201611,0,1,0,178,0,1
"33469",33469,201605,0,5,1226176.6,175,7006.72342857143,5
"33470",33470,201803,0,4,0,1473,0,4
"33471",33471,201804,0,4,0,608,0,1
"33472",33472,201602,0,0,6433738.35,355,18123.2066197183,3
"33473",33473,201607,1,5,0,119,0,1
"33474",33474,201604,0,4,200851950,29,6925929.31034483,6
"33475",33475,201601,0,5,4391185.35,1033,4250.90546950629,4
"33476",33476,201611,0,5,0,692,0,4
"33477",33477,201611,0,4,10395316,2004,5187.28343313373,3
"33478",33478,201803,0,4,16395530,646,25380.0773993808,1
"33479",33479,201705,0,5,5077327500,1856,2735629.04094828,5
"33480",33480,201604,0,0,0,1968,0,1
"33481",33481,201607,0,0,12700.55,1,12700.55,3
"33482",33482,201709,0,5,0,154,0,1
"33483",33483,201804,0,5,59859316.8,37,1617819.37297297,3
"33484",33484,201707,0,4,0,1833,0,1
"33485",33485,201601,0,5,590181.8,656,899.667378048781,6
"33486",33486,201804,0,0,1526768.921,280,5452.74614642857,5
"33487",33487,201801,0,5,0,37,0,1
"33488",33488,201703,0,5,2524302.5,0,0,7
"33489",33489,201606,0,1,28147535.05,1221,23052.8542588043,2
"33490",33490,201708,0,0,10639037.45,17,625825.732352941,3
"33491",33491,201704,0,4,12529857.5,99,126564.217171717,8
"33492",33492,201607,1,1,0,634,0,1
"33493",33493,201611,0,5,16950000,122,138934.426229508,4
"33494",33494,201706,0,4,1357445.2,275,4936.16436363636,4
"33495",33495,201712,0,5,53940659,371,145392.611859838,5
"33496",33496,201711,0,0,0,891,0,1
"33497",33497,201706,0,5,0,65,0,3
"33498",33498,201709,0,5,178005293.75,964,184652.794346473,6
"33499",33499,201804,0,1,0,7511,0,2
"33500",33500,201605,0,4,0,5,0,1
"33501",33501,201709,0,5,37450,16,2340.625,2
"33502",33502,201604,0,5,142500,102,1397.05882352941,5
"33503",33503,201802,0,5,12892050,78,165282.692307692,3
"33504",33504,201711,0,0,0,433,0,3
"33505",33505,201610,0,1,0,5,0,7
"33506",33506,201709,0,4,1665349.05,105,15860.4671428571,6
"33507",33507,201707,0,4,151498541.05,920,164672.327228261,6
"33508",33508,201703,0,1,0,3016,0,3
"33509",33509,201701,0,4,0,10,0,1
"33510",33510,201806,0,4,48063773.3395,1156,41577.6585981834,5
"33511",33511,201708,1,5,165221039,909,181761.319031903,6
"33512",33512,201807,0,4,26600375,1993,13346.9016557953,2
"33513",33513,201603,0,5,8099847.7,1079,7506.80973123262,3
"33514",33514,201710,0,5,0,72,0,1
"33515",33515,201612,0,5,1777700,90,19752.2222222222,7
"33516",33516,201708,0,4,4174287.3,1171,3564.72015371477,5
"33517",33517,201805,0,2,43167250,471,91650.212314225,3
"33518",33518,201702,0,2,0,1040,0,3
"33519",33519,201711,0,4,5303450,431,12304.9883990719,4
"33520",33520,201602,0,5,1931878.2,314,6152.47834394904,4
"33521",33521,201708,0,5,2235000,276,8097.82608695652,4
"33522",33522,201708,0,5,0,796,0,1
"33523",33523,201704,0,5,22043100,1,22043100,4
"33524",33524,201706,0,0,10867992.45,1397,7779.52215461704,4
"33525",33525,201607,0,4,1073.5,184,5.83423913043478,5
"33526",33526,201703,0,4,0,308,0,1
"33527",33527,201702,0,3,1365,99,13.7878787878788,6
"33528",33528,201807,0,2,6618709.05,33,200566.940909091,4
"33529",33529,201707,0,2,124074009.45,2941,42187.6944746685,5
"33530",33530,201705,0,0,0,2455,0,4
"33531",33531,201601,0,0,0,40,0,3
"33532",33532,201603,0,4,1767500,141,12535.4609929078,6
"33533",33533,201805,0,5,22744791.4,1591,14295.9091137649,5
"33534",33534,201805,0,5,0,1720,0,2
"33535",33535,201806,0,5,4383543.1,3,1461181.03333333,1
"33536",33536,201610,0,5,17035750,971,17544.5417095778,8
"33537",33537,201610,0,1,0,465,0,1
"33538",33538,201805,1,5,0,25,0,1
"33539",33539,201709,0,2,62965291.8,31,2031138.44516129,6
"33540",33540,201611,0,5,18752077.1,1697,11050.133824396,4
"33541",33541,201602,0,5,379000,698,542.97994269341,5
"33542",33542,201707,0,5,0,357,0,2
"33543",33543,201710,0,5,17191375,1,17191375,3
"33544",33544,201705,0,5,0,1268,0,5
"33545",33545,201807,0,5,1231846.95,34,36230.7926470588,3
"33546",33546,201706,0,4,14314985,169,84704.0532544379,5
"33547",33547,201609,0,1,0,1063,0,2
"33548",33548,201612,0,3,0,30,0,3
"33549",33549,201806,0,0,0,2,0,5
"33550",33550,201705,0,4,11397832.45,315,36183.5950793651,4
"33551",33551,201610,0,5,0,126,0,2
"33552",33552,201708,0,0,0,36,0,2
"33553",33553,201708,0,5,0,2,0,2
"33554",33554,201712,0,4,0,4,0,5
"33555",33555,201806,0,1,0,145,0,4
"33556",33556,201711,0,0,0,31,0,1
"33557",33557,201711,0,5,5233153.25,419,12489.6258949881,4
"33558",33558,201804,0,5,16337863.6,336,48624.594047619,4
"33559",33559,201709,0,5,0,927,0,3
"33560",33560,201611,0,5,0,0,0,1
"33561",33561,201605,0,0,4362697.25,601,7259.06364392679,2
"33562",33562,201708,0,4,7187319.9,9,798591.1,4
"33563",33563,201711,0,2,101173500.05,1636,61841.992695599,4
"33564",33564,201604,0,5,0,2581,0,2
"33565",33565,201705,0,0,226.8,12,18.9,3
"33566",33566,201703,0,5,0,8,0,1
"33567",33567,201605,0,5,8706666.8,110,79151.5163636364,4
"33568",33568,201804,0,4,17714077.45,343,51644.5406705539,8
"33569",33569,201605,0,5,13940095,794,17556.7947103275,5
"33570",33570,201805,0,5,0,556,0,2
"33571",33571,201802,0,5,0,20,0,1
"33572",33572,201804,0,1,0,1,0,1
"33573",33573,201610,0,4,0,2,0,4
"33574",33574,201803,1,5,462420.85,107,4321.69018691589,2
"33575",33575,201711,0,5,0,15,0,5
"33576",33576,201804,0,5,0,229,0,1
"33577",33577,201806,0,5,0,432,0,2
"33578",33578,201612,0,5,0,33,0,1
"33579",33579,201603,0,0,0,0,0,3
"33580",33580,201703,0,5,816150,5,163230,2
"33581",33581,201701,0,2,351210895.08,276,1272503.24304348,6
"33582",33582,201802,0,0,5270489.7,3170,1662.61504731861,5
"33583",33583,201709,0,4,5147825.85,22,233992.084090909,7
"33584",33584,201704,0,5,85549571,930,91988.7860215054,5
"33585",33585,201806,1,4,7447896,1484,5018.79784366577,3
"33586",33586,201609,0,0,0,2535,0,1
"33587",33587,201612,0,5,2498850,87,28722.4137931034,7
"33588",33588,201709,0,4,0,294,0,2
"33589",33589,201703,0,1,0,448,0,3
"33590",33590,201712,0,1,105000,7,15000,6
"33591",33591,201712,0,0,1905341.55,81,23522.7351851852,6
"33592",33592,201801,0,5,2728860.4,409,6672.03031784841,3
"33593",33593,201705,1,0,0,81,0,1
"33594",33594,201803,0,5,0,491,0,1
"33595",33595,201607,0,5,176860.35,2,88430.175,2
"33596",33596,201702,0,5,0,21,0,2
"33597",33597,201802,0,5,8207408.35,4,2051852.0875,4
"33598",33598,201803,0,5,0,114,0,4
"33599",33599,201601,0,4,0,40,0,4
"33600",33600,201807,0,4,0,51,0,4
"33601",33601,201612,0,5,0,102,0,2
"33602",33602,201803,0,5,67806351.55,2,33903175.775,6
"33603",33603,201705,0,1,0,1256,0,4
"33604",33604,201602,0,5,11780150,492,23943.3943089431,2
"33605",33605,201605,0,0,0,528,0,2
"33606",33606,201606,0,1,0,5,0,3
"33607",33607,201704,0,2,57601308.65,7,8228758.37857143,6
"33608",33608,201604,0,4,1284000,5111,251.22285267071,4
"33609",33609,201806,0,4,11494521,131,87744.4351145038,7
"33610",33610,201709,0,4,11427473.25,579,19736.5686528497,4
"33611",33611,201605,0,4,0,554,0,4
"33612",33612,201801,0,4,0,185,0,2
"33613",33613,201702,0,5,7513750,16,469609.375,6
"33614",33614,201709,0,4,27274787.75,1123,24287.4334372217,2
"33615",33615,201605,0,0,118455138.844,730,162267.313484932,2
"33616",33616,201801,0,2,0,15,0,3
"33617",33617,201703,0,4,0,3297,0,5
"33618",33618,201803,0,5,0,11,0,1
"33619",33619,201801,0,2,8875000,255,34803.9215686274,4
"33620",33620,201603,0,0,0,366,0,1
"33621",33621,201704,0,4,0,13,0,2
"33622",33622,201701,0,4,0,10,0,4
"33623",33623,201803,0,5,0,19,0,3
"33624",33624,201702,0,0,1140,0,0,1
"33625",33625,201611,0,1,0,2,0,3
"33626",33626,201708,0,3,0,2,0,2
"33627",33627,201605,0,5,0,63,0,1
"33628",33628,201606,0,2,2783801.15,232,11999.142887931,4
"33629",33629,201701,0,2,82312840,783,105124.955300128,3
"33630",33630,201609,0,5,10353495,5062,2045.33682338996,7
"33631",33631,201710,1,0,12576800,873,14406.4146620848,3
"33632",33632,201612,0,5,41216535,928,44414.369612069,4
"33633",33633,201705,0,1,0,1943,0,3
"33634",33634,201709,0,5,0,145,0,1
"33635",33635,201707,0,5,11471000,0,0,5
"33636",33636,201802,0,0,0,647,0,1
"33637",33637,201807,0,5,0,0,0,3
"33638",33638,201807,0,4,11552903.4,17,679582.552941176,3
"33639",33639,201707,0,4,0,833,0,3
"33640",33640,201711,0,5,0,226,0,1
"33641",33641,201611,0,2,0,8,0,2
"33642",33642,201609,0,0,62071.445,1171,53.0072117847993,6
"33643",33643,201805,0,5,2924947.05,482,6068.35487551867,5
"33644",33644,201711,0,2,0,832,0,2
"33645",33645,201804,0,4,2165450,4,541362.5,4
"33646",33646,201802,0,5,0,845,0,2
"33647",33647,201702,0,5,12600000,18,7e+05,4
"33648",33648,201804,0,5,51832600.45,633,81884.0449447077,5
"33649",33649,201709,0,2,61870765.8,1336,46310.4534431138,6
"33650",33650,201604,0,4,1075000,1184,907.939189189189,2
"33651",33651,201603,0,5,94450,530,178.207547169811,1
"33652",33652,201702,0,5,1923301.15,38,50613.1881578947,3
"33653",33653,201609,0,4,77696224.85,12,6474685.40416667,8
"33654",33654,201701,0,4,0,927,0,1
"33655",33655,201602,0,5,0,305,0,2
"33656",33656,201711,0,5,3183000,2,1591500,4
"33657",33657,201612,0,5,0,120,0,1
"33658",33658,201606,0,4,7713420,42,183652.857142857,5
"33659",33659,201609,0,5,2176700,119,18291.5966386555,5
"33660",33660,201806,0,3,116871612.8,320,365223.79,4
"33661",33661,201711,0,4,0,1342,0,2
"33662",33662,201710,1,4,740303.5,69,10729.0362318841,4
"33663",33663,201803,0,5,248355,237,1047.91139240506,5
"33664",33664,201604,0,2,0,318,0,4
"33665",33665,201712,0,1,2468188.8,14,176299.2,2
"33666",33666,201704,0,5,13894550,6,2315758.33333333,6
"33667",33667,201606,0,2,28966838.5,613,47254.222675367,5
"33668",33668,201705,0,5,0,3524,0,1
"33669",33669,201608,0,5,35518954.45,0,0,5
"33670",33670,201603,0,4,0,203,0,4
"33671",33671,201610,0,5,0,628,0,3
"33672",33672,201611,0,5,0,3,0,6
"33673",33673,201611,0,5,7600,193,39.3782383419689,4
"33674",33674,201708,0,4,1740234.5,58,30004.0431034483,2
"33675",33675,201709,0,4,18994030,532,35703.0639097744,5
"33676",33676,201611,0,5,0,1064,0,5
"33677",33677,201704,0,0,0,180,0,2
"33678",33678,201711,0,4,0,4,0,1
"33679",33679,201704,1,0,6507750,713,9127.27910238429,6
"33680",33680,201602,1,0,14000,399,35.0877192982456,1
"33681",33681,201710,0,3,63820039.4,44,1450455.44090909,3
"33682",33682,201802,0,5,29468815.2,98,300702.195918367,1
"33683",33683,201604,0,2,101494097.9,1300,78072.383,6
"33684",33684,201606,0,5,4202527.8,2260,1859.52557522124,3
"33685",33685,201710,0,4,7972485,27,295277.222222222,6
"33686",33686,201804,1,0,23621570,606,38979.4884488449,4
"33687",33687,201701,0,5,0,908,0,1
"33688",33688,201806,0,5,0,0,0,3
"33689",33689,201704,0,5,0,77,0,2
"33690",33690,201603,0,4,0,16,0,1
"33691",33691,201805,0,5,26630010.85,144,184930.630902778,3
"33692",33692,201602,0,4,12006205,1092,10994.6932234432,2
"33693",33693,201802,0,0,13484641.75,662,20369.5494712991,3
"33694",33694,201703,0,5,0,176,0,1
"33695",33695,201701,0,4,17040825,2,8520412.5,6
"33696",33696,201607,0,1,0,716,0,2
"33697",33697,201604,0,5,24802500,4,6200625,4
"33698",33698,201607,0,0,18782990.4295,466,40306.846415236,2
"33699",33699,201705,0,4,10318115.05,292,35336.0104452055,5
"33700",33700,201710,0,4,212619,793,268.119798234552,7
"33701",33701,201803,0,4,342000,337,1014.83679525223,2
"33702",33702,201807,0,4,81151850.6625,242,335338.225878099,4
"33703",33703,201611,0,0,90229007.9,384,234971.374739583,3
"33704",33704,201703,0,5,239300,27,8862.96296296296,3
"33705",33705,201706,0,5,0,112,0,2
"33706",33706,201707,0,5,0,16,0,1
"33707",33707,201802,0,4,0,15,0,2
"33708",33708,201706,0,4,0,50,0,4
"33709",33709,201711,0,3,98501901.85,22,4477359.175,6
"33710",33710,201708,0,4,31045000,1530,20290.8496732026,5
"33711",33711,201704,0,2,67972733.3,320,212414.7915625,9
"33712",33712,201611,0,1,0,1087,0,2
"33713",33713,201807,0,4,5952350,7,850335.714285714,5
"33714",33714,201712,0,4,9466644.65,1912,4951.17398012552,5
"33715",33715,201709,0,5,20797980.45,780,26664.0775,5
"33716",33716,201611,0,0,14915183.7,167,89312.477245509,2
"33717",33717,201608,0,0,0,61,0,3
"33718",33718,201710,0,1,0,43,0,4
"33719",33719,201605,0,4,0,25,0,2
"33720",33720,201610,0,0,8961064.7,36,248918.463888889,4
"33721",33721,201610,0,5,0,54,0,6
"33722",33722,201610,0,0,0,58,0,2
"33723",33723,201611,0,0,0,18,0,1
"33724",33724,201603,0,0,0,774,0,3
"33725",33725,201707,0,4,2458407.2,6,409734.533333333,7
"33726",33726,201611,0,4,0,739,0,3
"33727",33727,201805,0,5,59300,2,29650,1
"33728",33728,201802,0,4,0,145,0,4
"33729",33729,201603,1,1,0,809,0,1
"33730",33730,201601,0,3,6076947.5,20,303847.375,3
"33731",33731,201706,0,5,0,422,0,2
