"","id","valor_total_transferido","n_transacciones_exitosas","val_por_transaccion","disposit"
"25839",102375,0,35,0,3
"25840",102376,264741600,408,648876.470588235,4
"25841",102377,0,520,0,3
"25842",102378,253156964.0575,164,1543640.02474085,8
"25843",102379,186131.4,1282,145.188299531981,3
"25844",102380,2803725,16,175232.8125,5
"25845",102381,0,739,0,6
"25846",102382,0,227,0,2
"25847",102383,41170885,3,13723628.3333333,5
"25848",102384,0,5224,0,3
"25849",102385,5244500,105,49947.619047619,6
"25850",102386,0,699,0,4
"25851",102387,2486172.3,51,48748.4764705882,6
"25852",102388,0,358,0,2
"25853",102389,15260115.3,40,381502.8825,6
"25854",102390,14479258.75,597,24253.3647403685,5
"25855",102391,75637656.4,345,219239.583768116,7
"25856",102392,0,880,0,6
"25857",102393,0,190,0,1
"25858",102394,0,3,0,2
"25859",102395,0,72,0,1
"25860",102396,47232359.1,646,73115.1069659443,6
"25861",102397,9123437.1,2194,4158.35783956244,6
"25862",102398,211000,790,267.088607594937,5
"25863",102399,0,381,0,5
"25864",102400,0,210,0,3
"25865",102401,38853979,2038,19064.759077527,2
"25866",102402,1942.5,1450,1.33965517241379,4
"25867",102403,8850,16,553.125,1
"25868",102404,0,83,0,6
"25869",102405,0,183,0,1
"25870",102406,0,0,0,1
"25871",102407,0,0,0,3
"25872",102408,0,16,0,1
"25873",102409,0,0,0,4
"25874",102410,0,149,0,1
"25875",102411,0,0,0,3
"25876",102412,44706602.7,940,47560.2156382979,5
"25877",102413,18049200,1621,11134.6082665022,2
"25878",102414,45539673.05,766,59451.2703002611,5
"25879",102415,0,3465,0,2
"25880",102416,0,6,0,5
"25881",102417,7448301,21,354681,8
"25882",102418,4093208,552,7415.23188405797,5
"25883",102419,25181382.65,341,73845.6969208211,4
"25884",102420,0,236,0,1
"25885",102421,22599452.95,43,525568.673255814,4
"25886",102422,0,997,0,2
"25887",102423,11286195.7,391,28864.9506393862,3
"25888",102424,5707320.05,47,121432.341489362,4
"25889",102425,86856186.7345,942,92204.0198880043,7
"25890",102426,0,1574,0,2
"25891",102427,78500,53,1481.1320754717,1
"25892",102428,0,96,0,2
"25893",102429,3168751.3005,162,19560.193212963,3
"25894",102430,105182.4,460,228.657391304348,3
"25895",102431,0,313,0,4
"25896",102432,45697467.75,16,2856091.734375,6
"25897",102433,0,703,0,3
"25898",102434,6095594.55,12,507966.2125,3
"25899",102435,0,591,0,1
"25900",102436,9613500,0,0,7
"25901",102437,0,897,0,3
"25902",102438,5707465.5,58,98404.5775862069,4
"25903",102439,0,198,0,2
"25904",102440,0,27,0,1
"25905",102441,0,0,0,1
"25906",102442,39252504.4,4,9813126.1,6
"25907",102443,3523400.7,673,5235.36508172363,4
"25908",102444,0,438,0,1
"25909",102445,6323008.65,21,301095.65,4
"25910",102446,537378836.35,670,802057.964701493,4
"25911",102447,641244.5,436,1470.74426605505,5
"25912",102448,0,314,0,4
"25913",102449,0,2030,0,4
"25914",102450,29470710,644,45761.9720496894,3
"25915",102451,0,1415,0,4
"25916",102452,0,195,0,1
"25917",102453,0,34,0,1
"25918",102454,7290388.55,0,0,2
"25919",102455,0,36,0,5
"25920",102456,7698521.8,165,46657.7078787879,8
"25921",102457,0,1524,0,1
"25922",102458,26772015,0,0,5
"25923",102459,451500,1474,306.309362279512,4
"25924",102460,7602356.2,183,41542.9300546448,2
"25925",102461,0,960,0,6
"25926",102462,0,1348,0,1
"25927",102463,0,182,0,2
"25928",102464,11014700,587,18764.395229983,1
"25929",102465,481200,473,1017.33615221987,5
"25930",102466,0,379,0,2
"25931",102467,0,3,0,2
"25932",102468,601940,2,300970,3
"25933",102469,0,2175,0,1
"25934",102470,0,199,0,1
"25935",102471,0,17,0,7
"25936",102472,0,56,0,1
"25937",102473,0,310,0,1
"25938",102474,0,0,0,3
"25939",102475,0,52,0,2
"25940",102476,0,423,0,3
"25941",102477,1651500,217,7610.59907834101,4
"25942",102478,6130.5,225,27.2466666666667,3
"25943",102479,13776456.3,14,984032.592857143,4
"25944",102480,0,695,0,2
"25945",102481,7242000,95,76231.5789473684,5
"25946",102482,0,650,0,7
"25947",102483,0,125,0,4
"25948",102484,0,11,0,1
"25949",102485,37831932.25,266,142225.309210526,4
"25950",102486,0,866,0,5
"25951",102487,55210250,255,216510.784313725,5
"25952",102488,0,451,0,1
"25953",102489,0,178,0,2
"25954",102490,0,2,0,2
"25955",102491,1064950,80,13311.875,5
"25956",102492,0,442,0,1
"25957",102493,324900,370,878.108108108108,4
"25958",102494,1615,299,5.40133779264214,2
"25959",102495,15348562.206,5,3069712.4412,5
"25960",102496,42406200,488,86897.9508196721,4
"25961",102497,1503027.9,564,2664.94308510638,2
"25962",102498,29254248.5,27,1083490.68518519,5
"25963",102499,15602640,447,34905.2348993289,6
"25964",102500,346500,974,355.749486652977,2
"25965",102501,0,235,0,1
"25966",102502,54546427.25,28,1948086.6875,5
"25967",102503,9500,1708,5.56206088992974,3
"25968",102504,7372303.2,166,44411.465060241,3
"25969",102505,4046500,1286,3146.57853810264,1
"25970",102506,0,969,0,2
"25971",102507,0,8,0,6
"25972",102508,7561530.9,259,29195.1,5
"25973",102509,0,145,0,2
"25974",102510,6205550.5,0,0,6
"25975",102511,0,236,0,2
"25976",102512,2385000,2,1192500,3
"25977",102513,0,700,0,2
"25978",102514,0,208,0,5
"25979",102515,869538.75,241,3608.04460580913,4
"25980",102516,0,32,0,5
"25981",102517,47500,1598,29.7246558197747,5
"25982",102518,0,3,0,3
"25983",102519,894387.95,3,298129.316666667,2
"25984",102520,153442570.85,3,51147523.6166667,3
"25985",102521,7220000,189,38201.0582010582,4
"25986",102522,36605728.2,134,273177.076119403,5
"25987",102523,0,312,0,7
"25988",102524,0,909,0,4
"25989",102525,0,1727,0,3
"25990",102526,303356500.35,6,50559416.725,7
"25991",102527,0,1777,0,3
"25992",102528,0,11,0,4
"25993",102529,482128519.9435,133,3625026.4657406,2
"25994",102530,37350658.5,52,718281.894230769,4
"25995",102531,152000,3410,44.574780058651,5
"25996",102532,92807980.05,1198,77469.0985392321,5
"25997",102533,10040250,1192,8423.02852348993,5
"25998",102534,383242.65,262,1462.75820610687,3
"25999",102535,0,13,0,4
"26000",102536,32069023.5,31,1034484.62903226,6
"26001",102537,0,8495,0,4
"26002",102538,3955000,132,29962.1212121212,4
"26003",102539,247000,458,539.301310043668,5
"26004",102540,0,445,0,1
"26005",102541,59784336.95,140,427030.978214286,4
"26006",102542,19244053.25,271,71011.266605166,3
"26007",102543,0,908,0,2
"26008",102544,27872873.35,2,13936436.675,7
"26009",102545,28900850.5,1320,21894.5837121212,7
"26010",102546,238673295.849,1051,227091.623072312,5
"26011",102547,0,755,0,1
"26012",102548,0,0,0,4
"26013",102549,0,332,0,1
"26014",102550,0,3,0,5
"26015",102551,1656260,65,25480.9230769231,4
"26016",102552,5555547.5,1230,4516.70528455285,4
"26017",102553,57050,1430,39.8951048951049,1
"26018",102554,0,54,0,1
"26019",102555,1410600,124,11375.8064516129,6
"26020",102556,0,309,0,2
"26021",102557,0,100,0,4
"26022",102558,209141.1,56,3734.6625,3
"26023",102559,0,15,0,1
"26024",102560,0,487,0,4
"26025",102561,826540.05,86,9610.93081395349,8
"26026",102562,9533903.5,707,13485.0120226308,4
"26027",102563,0,907,0,3
"26028",102564,114200,9,12688.8888888889,6
"26029",102565,1427000,61,23393.4426229508,6
"26030",102566,34426162.821,365,94318.2543041096,2
"26031",102567,485100,715,678.461538461538,6
"26032",102568,0,126,0,1
"26033",102569,0,136,0,3
"26034",102570,0,21,0,1
"26035",102571,11194175.2,2,5597087.6,4
"26036",102572,0,1314,0,2
"26037",102573,0,355,0,4
"26038",102574,0,688,0,3
"26039",102575,0,762,0,1
"26040",102576,0,423,0,1
"26041",102577,96101972,14,6864426.57142857,8
"26042",102578,0,3341,0,3
"26043",102579,680179.6,392,1735.15204081633,4
"26044",102580,15886305.2,22,722104.781818182,5
"26045",102581,0,617,0,1
"26046",102582,58947307.7735,295,199821.382283051,5
"26047",102583,28500,469,60.7675906183369,3
"26048",102584,0,182,0,2
"26049",102585,0,3,0,1
"26050",102586,0,1,0,1
"26051",102587,0,6,0,2
"26052",102588,0,3,0,1
"26053",102589,0,1,0,4
"26054",102590,0,7,0,2
"26055",102591,351500,4,87875,4
"26056",102592,0,127,0,2
"26057",102593,74306036.9,5,14861207.38,2
"26058",102594,0,78,0,1
"26059",102595,10.5,6,1.75,2
"26060",102596,0,3,0,4
"26061",102597,466450,23,20280.4347826087,3
"26062",102598,0,237,0,2
"26063",102599,0,10,0,1
"26064",102600,0,1,0,4
"26065",102601,0,6,0,4
"26066",102602,142500,98,1454.08163265306,5
"26067",102603,8240375,90,91559.7222222222,5
"26068",102604,385164350,525,733646.380952381,5
"26069",102605,1900,660,2.87878787878788,4
"26070",102606,0,841,0,2
"26071",102607,0,2,0,1
"26072",102608,68945352,342,201594.596491228,4
"26073",102609,77131596,2735,28201.6804387569,4
"26074",102610,0,65,0,4
"26075",102611,187619700,133,1410674.43609023,4
"26076",102612,23807550,366,65047.9508196721,6
"26077",102613,10036255,1098,9140.48724954463,6
"26078",102614,0,489,0,1
"26079",102615,430000,1,430000,7
"26080",102616,1445234.3,128,11290.89296875,5
"26081",102617,0,146,0,1
"26082",102618,67030665.2,0,0,5
"26083",102619,4020025,2277,1765.49187527448,6
"26084",102620,2553559.55,585,4365.05905982906,2
"26085",102621,6820300,115,59306.9565217391,5
"26086",102622,163703530.25,83,1972331.68975904,6
"26087",102623,377028097.8,1207,312367.935211268,5
"26088",102624,32065210.525,2216,14469.8603452166,5
"26089",102625,0,447,0,2
"26090",102626,0,6,0,1
"26091",102627,24923476,326,76452.3803680982,2
"26092",102628,0,1095,0,3
"26093",102629,0,105,0,2
"26094",102630,0,16,0,1
"26095",102631,0,80,0,1
"26096",102632,0,28,0,2
"26097",102633,69436.45,278,249.771402877698,4
"26098",102634,2520000,117,21538.4615384615,6
"26099",102635,0,255,0,3
"26100",102636,6614786.35,8,826848.29375,5
"26101",102637,28358700,1002,28302.0958083832,2
"26102",102638,0,798,0,4
"26103",102639,53175385,14,3798241.78571429,1
"26104",102640,0,1061,0,3
"26105",102641,0,28,0,5
"26106",102642,0,790,0,2
"26107",102643,0,18,0,3
"26108",102644,7736373.5,10,773637.35,4
"26109",102645,61675657.2,1314,46937.3342465753,4
"26110",102646,0,2161,0,1
"26111",102647,85500,0,0,7
"26112",102648,6470.1,436,14.8396788990826,4
"26113",102649,0,193,0,1
"26114",102650,153702637.7,36,4269517.71388889,2
"26115",102651,0,1131,0,1
"26116",102652,85480795.8,0,0,5
"26117",102653,0,1917,0,2
"26118",102654,0,6,0,4
"26119",102655,0,16,0,1
"26120",102656,0,7,0,1
"26121",102657,6023650,77,78229.2207792208,6
"26122",102658,26037900,653,39874.2725880551,5
"26123",102659,0,797,0,1
"26124",102660,0,0,0,2
"26125",102661,112250,11,10204.5454545455,3
"26126",102662,0,152,0,5
"26127",102663,290478.3,97,2994.62164948454,4
"26128",102664,0,40,0,1
"26129",102665,0,2,0,4
"26130",102666,0,385,0,5
"26131",102667,1284850,947,1356.75818373812,5
"26132",102668,0,247,0,1
"26133",102669,0,7,0,3
"26134",102670,0,540,0,2
"26135",102671,0,642,0,2
"26136",102672,0,2,0,3
"26137",102673,0,7,0,4
"26138",102674,0,104,0,1
"26139",102675,0,2,0,4
"26140",102676,79310953.1,41,1934413.4902439,2
"26141",102677,0,418,0,5
"26142",102678,0,17,0,3
"26143",102679,17185502.5,274,62720.8120437956,5
"26144",102680,0,218,0,4
"26145",102681,0,20,0,1
"26146",102682,0,500,0,2
"26147",102683,9571679.25,7,1367382.75,5
"26148",102684,3024100,438,6904.33789954338,5
"26149",102685,0,270,0,1
"26150",102686,0,4,0,5
"26151",102687,12131900,2539,4778.21977156361,8
"26152",102688,0,675,0,2
"26153",102689,0,0,0,1
"26154",102690,0,13,0,1
"26155",102691,1168424.95,45,25964.9988888889,2
"26156",102692,0,6,0,4
"26157",102693,0,392,0,1
"26158",102694,0,196,0,3
"26159",102695,203317641.5,5,40663528.3,6
"26160",102696,3844862.5,935,4112.15240641711,4
"26161",102697,0,206,0,2
"26162",102698,0,38,0,2
"26163",102699,8929510,850,10505.3058823529,5
"26164",102700,630000,1312,480.182926829268,5
"26165",102701,1235,238,5.1890756302521,1
"26166",102702,0,2,0,1
"26167",102703,0,14,0,3
"26168",102704,0,311,0,2
"26169",102705,0,4,0,1
"26170",102706,0,1,0,4
"26171",102707,4479259.5,39,114852.807692308,3
"26172",102708,0,424,0,2
"26173",102709,0,2177,0,3
"26174",102710,373088002.5,6,62181333.75,2
"26175",102711,1331750,466,2857.83261802575,5
"26176",102712,11640914.5,526,22131.0161596958,5
"26177",102713,10850000,1157,9377.70095073466,3
"26178",102714,159935302.5,273,585843.598901099,4
"26179",102715,0,1793,0,2
"26180",102716,0,4,0,7
"26181",102717,2169349,464,4675.32112068965,4
"26182",102718,15434093,113,136584.89380531,8
"26183",102719,0,1134,0,1
"26184",102720,0,4580,0,1
"26185",102721,1440573402.75,0,0,5
"26186",102722,0,538,0,1
"26187",102723,0,1,0,1
"26188",102724,0,635,0,3
"26189",102725,0,23,0,3
"26190",102726,12305000,2,6152500,3
"26191",102727,0,546,0,1
"26192",102728,1750650,16,109415.625,6
"26193",102729,27224971.5,128,212695.08984375,3
"26194",102730,0,764,0,3
"26195",102731,0,47,0,2
"26196",102732,31292100,2,15646050,4
"26197",102733,26454871.55,679,38961.5192194404,6
"26198",102734,56191826.4,611,91966.9826513912,6
"26199",102735,153150,982,155.957230142566,3
"26200",102736,5250,152,34.5394736842105,6
"26201",102737,109385900,165,662944.848484849,5
"26202",102738,0,881,0,2
"26203",102739,0,6,0,2
"26204",102740,0,95,0,3
"26205",102741,1335000,388,3440.72164948454,5
"26206",102742,0,166,0,5
"26207",102743,0,22,0,1
"26208",102744,0,263,0,2
"26209",102745,6095380,101,60350.297029703,4
"26210",102746,0,1138,0,1
"26211",102747,0,52,0,5
"26212",102748,0,51,0,2
"26213",102749,0,2,0,1
"26214",102750,0,236,0,3
"26215",102751,0,12,0,2
"26216",102752,26244572.55,10,2624457.255,6
"26217",102753,0,2083,0,1
"26218",102754,4496250,6,749375,5
"26219",102755,700660,531,1319.51035781544,5
"26220",102756,11900,901,13.2075471698113,4
"26221",102757,0,223,0,1
"26222",102758,0,423,0,2
"26223",102759,11870300,9,1318922.22222222,5
"26224",102760,0,579,0,1
"26225",102761,1985719.6,0,0,5
"26226",102762,0,911,0,3
"26227",102763,6939000,4,1734750,4
"26228",102764,35357500,700,50510.7142857143,6
"26229",102765,81020939.8,3481,23275.1909796036,6
"26230",102766,0,2407,0,1
"26231",102767,0,2,0,1
"26232",102768,0,208,0,5
"26233",102769,0,457,0,1
"26234",102770,7657246.2,4,1914311.55,2
"26235",102771,119507240.7,45,2655716.46,6
"26236",102772,0,1436,0,4
"26237",102773,0,116,0,2
"26238",102774,0,3469,0,6
"26239",102775,18659000,41,455097.56097561,1
"26240",102776,5232899.55,553,9462.74783001808,5
"26241",102777,0,395,0,6
"26242",102778,0,73,0,2
"26243",102779,14647687.75,4,3661921.9375,3
"26244",102780,0,1050,0,1
"26245",102781,39207870,2,19603935,3
"26246",102782,0,414,0,6
"26247",102783,7224485.95,275,26270.858,4
"26248",102784,0,929,0,3
"26249",102785,0,164,0,1
"26250",102786,0,9,0,1
"26251",102787,0,6,0,3
"26252",102788,2200000,8,275000,6
"26253",102789,14250000,192,74218.75,5
"26254",102790,38425517,511,75196.7064579256,6
"26255",102791,0,2225,0,5
"26256",102792,2273870.5,27,84217.4259259259,4
"26257",102793,0,679,0,1
"26258",102794,0,429,0,3
"26259",102795,0,346,0,4
"26260",102796,1533345.1,157,9766.52929936306,2
"26261",102797,12106959.15,238,50869.5762605042,5
"26262",102798,362000,627,577.352472089314,7
"26263",102799,0,1550,0,1
"26264",102800,2624900,9,291655.555555556,5
"26265",102801,1365,696,1.96120689655172,4
"26266",102802,8302510,206,40303.4466019417,6
"26267",102803,0,772,0,3
"26268",102804,0,18,0,5
"26269",102805,26459175,3583,7384.64275746581,5
"26270",102806,0,428,0,4
"26271",102807,7465712.5,388,19241.5270618557,5
"26272",102808,1813850,750,2418.46666666667,7
"26273",102809,20180457.9985,242,83390.3223078512,5
"26274",102810,0,662,0,3
"26275",102811,0,8,0,5
"26276",102812,0,105,0,2
"26277",102813,6650,67,99.2537313432836,6
"26278",102814,0,80,0,3
"26279",102815,585000,307,1905.53745928339,3
"26280",102816,0,1074,0,1
"26281",102817,0,6,0,3
"26282",102818,0,4,0,3
"26283",102819,0,11,0,1
"26284",102820,5111143.5,162,31550.2685185185,5
"26285",102821,26900000,909,29592.9592959296,5
"26286",102822,0,1532,0,4
"26287",102823,0,199,0,6
"26288",102824,876794.1,285,3076.47052631579,4
"26289",102825,450000,1062,423.728813559322,1
"26290",102826,0,93,0,1
"26291",102827,580000,0,0,4
"26292",102828,2774100,383,7243.08093994778,6
"26293",102829,0,599,0,2
"26294",102830,98235.89,7,14033.6985714286,6
"26295",102831,515250,738,698.170731707317,6
"26296",102832,0,346,0,2
"26297",102833,0,6,0,1
"26298",102834,0,245,0,4
"26299",102835,37393050.585,52,719097.126634615,3
"26300",102836,0,1481,0,1
"26301",102837,0,508,0,1
"26302",102838,0,127,0,2
"26303",102839,0,2,0,2
"26304",102840,0,21,0,1
"26305",102841,4444859.5,1155,3848.3632034632,5
"26306",102842,5362576.45,658,8149.81223404255,4
"26307",102843,123500,54,2287.03703703704,2
"26308",102844,4750000,21,226190.476190476,4
"26309",102845,8815927.05,448,19678.40859375,2
"26310",102846,0,6,0,2
"26311",102847,0,895,0,2
"26312",102848,169429225.85,312,543042.390544872,5
"26313",102849,0,1793,0,1
"26314",102850,29741569.95,248,119925.685282258,6
"26315",102851,0,2551,0,4
"26316",102852,0,305,0,1
"26317",102853,1562249.5,16,97640.59375,5
"26318",102854,0,226,0,5
"26319",102855,53992133.6,140,385658.097142857,1
"26320",102856,0,262,0,3
"26321",102857,0,80,0,1
"26322",102858,0,78,0,3
"26323",102859,0,10,0,3
"26324",102860,0,779,0,3
"26325",102861,0,179,0,1
"26326",102862,90831652.5,2,45415826.25,4
"26327",102863,94867547.85,905,104826.019723757,6
"26328",102864,0,636,0,3
"26329",102865,1714500,11,155863.636363636,3
"26330",102866,0,1067,0,4
"26331",102867,5250000,132,39772.7272727273,3
"26332",102868,1902500,8,237812.5,5
"26333",102869,0,476,0,4
"26334",102870,275500,366,752.732240437158,3
"26335",102871,13001377.15,439,29615.8932801822,1
"26336",102872,17386800,517,33630.1740812379,5
"26337",102873,0,290,0,1
"26338",102874,0,21,0,3
"26339",102875,0,239,0,2
"26340",102876,3072036.45,11,279276.040909091,3
"26341",102877,0,452,0,1
"26342",102878,8396250,8,1049531.25,3
"26343",102879,0,396,0,1
"26344",102880,0,748,0,4
"26345",102881,5242634.55,1,5242634.55,2
"26346",102882,8918678.8,41,217528.751219512,6
"26347",102883,157500,473,332.980972515856,4
"26348",102884,9322982.95,151,61741.6089403974,3
"26349",102885,2667600,53,50332.0754716981,7
"26350",102886,0,220,0,2
"26351",102887,0,16,0,4
"26352",102888,0,509,0,2
"26353",102889,0,4,0,2
"26354",102890,7785699.5,594,13107.2382154882,2
"26355",102891,3877100,78,49706.4102564103,5
"26356",102892,44750,171,261.695906432749,4
"26357",102893,2943926.5,182,16175.4203296703,2
"26358",102894,117875066.5,1516,77754.0016490765,6
"26359",102895,0,919,0,6
"26360",102896,380000,31,12258.064516129,7
"26361",102897,0,359,0,1
"26362",102898,0,0,0,2
"26363",102899,31834300,133,239355.639097744,6
"26364",102900,0,1483,0,5
"26365",102901,0,36,0,1
"26366",102902,1077051908.85,68,15838998.6595588,6
"26367",102903,0,332,0,6
